60260,Kāpiti Children's Centre,04-9027130,info@kapitichildcare.co.nz,24 Raumati Road,,Raumati Beach,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Kapiti Coast District,Medium urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,238000,Raumati Beach West,Paekākāriki-Raumati Ward,Rebecca Morley,24 Raumati Road,Raumati Beach,Paraparaumu 5032,04-9027130,,,-40.919319990,174.982468110,47,17,3,10,14,11,5,0,43,35,9,3,2,4
60263,Kidzone Public Servants Childcare Centre,04-9398532,info@kidzone.org.nz,113 Owen Street,Newtown,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,253600,Newtown South,Paekawakawa/Southern General Ward,Rhedyn Law,113 Owen Street,Newtown,Wellington 6021,,,,-41.315135200,174.785296710,25,8,0,7,11,10,4,0,32,28,0,0,6,2
60264,Millie's House Oxford St Kindy,04-2327021,paula@millieshouse.co.nz,57 Oxford Street,Tawa,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Ōhāriu,Te Tai Hauāuru,247900,Tawa Central,Takapū/Northern General Ward,Paula  Drummond,"C/- Su Costa 17 Hobson Circle, 151 Bassett Road",Remuera,Auckland 1050,04-979 9849,,,-41.168173500,174.826139340,34,0,0,0,4,18,22,0,44,20,3,4,20,2
60267,Jack and Jill Early Learning Centre,04-9705266,yanli@jackandjill.school.nz,54 Hine Road,Wainuiomata,Lower Hutt,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI 4,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Ikaroa-Rāwhiti,247300,Homedale East,Wainuiomata Ward,Yanli Kapoor,P O Box 26003,Newlands,Wellington 6442,04-461 6262,99090,Wainuiomata Community of Learning,-41.275811770,174.959421720,60,20,2,10,9,13,21,1,56,40,16,5,10,1
60270,Johnsonville Childcare,04-4770661,info@johnsonvillechildcare.co.nz,34-36 Bannister Avenue,Johnsonville,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Ōhāriu,Te Tai Tonga,248400,Johnsonville West,Takapū/Northern General Ward,Vivien Hitchins,P O Box 19196,Courtenay Place,Wellington 6149,,,,-41.227264020,174.799193120,75,25,3,20,19,14,16,0,72,53,17,2,18,5
60272,Ko Aroha Kids Rangituhi,04-2376532,koaroha@xtra.co.nz,48 Rangituhi Crescent,Elsdon,Porirua,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI 4,Porirua City,Large urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,239300,Elsdon-Takapuwahia,Onepoto General Ward,Karen Warren,"21 Enereta Road, Otaki ",,Kapiti Coast 5012,04-2376532,99094,Te Puna Matauranga Kāhui Ako,-41.127329590,174.826033880,41,15,1,11,11,13,12,0,48,21,37,17,2,3
60277,Mana Montessori Preschool Inc,04-2341489,manager@manamontessori.school.nz,1 Albatross Close,Whitby,Porirua,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Porirua City,Large urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,240602,Endeavour East,Pāuatahanui General Ward,Holly Cane,P O Box 58036,Whitby,Porirua 5024,04-234 1489,99068,North Porirua Community of Learning,-41.112575800,174.904143900,50,0,0,0,4,20,23,0,47,17,5,2,23,8
60278,Matariki Kindergarten,04-528 0643,matariki@wmkindergartens.org.nz,8 William Durrant Drive,Wallaceville,Upper Hutt,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,242200,Trentham South,Area Outside Ward,Amanda Coulston,P O Box 50743,,Porirua 5240,029-2626322,,,-41.141769870,175.050986410,50,5,3,2,16,11,15,0,47,44,6,7,1,1
60283,Victoria University of Wellington Clermont Terrace Early Childhood Services,04-4635219,,2-4 Clermont Terrace,Kelburn,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,251000,Wellington Botanic Gardens,Pukehīnau/Lambton General Ward,Gillian Roberts,P O Box 600,Wellington,Wellington 6140,04-463 5151,,,-41.283077070,174.770994700,67,24,2,17,25,19,12,0,75,64,5,4,14,2
60284,Greytown Early Years Incorporated,06-3048922,manager.greytown.earlyyears@gmail.com,61 Main Street,,Greytown,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,South Wairarapa District,Small urban area,Wellington Region,Wellington,Wairarapa,Ikaroa-Rāwhiti,257700,Greytown,Greytown Ward,David French,2 Jellicoe Street,Greytown,Greytown 5712,,99109,South Wairarapa Community of Learning,-41.078755400,175.462570000,26,6,0,4,15,8,7,0,34,32,4,1,0,0
60285,Te Punanga O Te Reo Kuki Airani,04-3892127,tepunanga@gmail.com,28 Herald Street,Berhampore,Wellington,Education & Care Service,Cook Island ECE Service,Community based,Yes,,Te Tai Runga,EQI 1,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,253300,Berhampore,Paekawakawa/Southern General Ward,Bridget Kauraka,P O Box 7348,Wellington South,Wellington 6242,04-3892125,,,-41.320638610,174.778599370,28,12,3,8,9,6,3,0,29,11,7,28,0,1
60291,Barnardos Early Learning Centre Eastbourne,04-5628234,jo.cutting@barnardos.org.nz,199 Muritai Road,Eastbourne,Lower Hutt,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Te Tai Tonga,247200,Eastbourne,Harbour Ward,Joanne Cutting,P O Box 6434,Marion Square,Wellington 6141,,,,-41.292737360,174.897003200,25,5,0,2,8,11,6,1,28,28,2,3,3,0
60292,Children First Early Childhood Centre,04-5286059,admin@childrenfirst.co.nz,Corner 414 Fergusson Drive and 1A Sutherland Avenue,Heretaunga,Upper Hutt,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,241400,Heretaunga,Area Outside Ward,Michēle  Bicknell,33 Carlton Gore Road,Grafton,Auckland 1023,,,,-41.137720020,175.031061370,49,20,1,4,7,11,8,1,32,27,11,1,8,0
60297,Marlborough St Childcare Centre,04-5277243,info@mcentre.org,11 Marlborough Street,Silverstream,Upper Hutt,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,241800,Silverstream (Upper Hutt City),Area Outside Ward,Michaela Stevens,P O Box 48085,Silverstream,Wellington 5142,04-5277243,,,-41.147422750,175.018857140,30,15,1,8,10,7,5,0,31,29,1,1,4,0
60301,Raphael House Kindergarten,04-5695161,centremanager@rhkindergarten.org.nz,27 Matuhi Street,Belmont,Lower Hutt,Education & Care Service,Rudolf Steiner,Community based,Yes,,Te Tai Runga,EQI > 5,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Ikaroa-Rāwhiti,243800,Tirohanga,Western Ward,Jaci Gilbertson,13 Laery Street,Alicetown,Wellington 5010,,99110,Steiner Waldorf Community of Learning,-41.196236640,174.907707920,50,0,0,0,0,0,6,12,18,19,5,0,4,4
60304,Chilton St James Preschool - Waterloo,04-5664089,ccanton@chilton.school.nz,124 Waterloo Road,Lower Hutt CBD,Lower Hutt,Education & Care Service,Anglican,Community based,Yes,,Te Tai Runga,Not Applicable / Unknown,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Te Tai Tonga,244800,Hutt Central South,Central Ward,Chris Canton,P O Box 30090,,Lower Hutt 5040,04-566 4089,,,-41.210101120,174.913588950,80,0,0,0,7,16,25,0,48,23,3,1,25,1
60305,St Marks Preschool,04-3859489,,11 Dufferin Street,Mount Victoria,Wellington,Education & Care Service,Anglican,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,252502,Mount Victoria South,Pukehīnau/Lambton General Ward,Kent Favel,P O Box 7445,Wellington South,Wellington 6242,04-4790059,,,-41.301023240,174.781661230,50,0,0,0,1,15,9,0,25,14,0,0,14,1
60308,All About Children - Titahi Bay,04-2367227,manager.titahibay@allaboutchildren.co.nz,11 Dimock Street,Titahi Bay,Porirua,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Porirua City,Large urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,239100,Titahi Bay North,Onepoto General Ward,Catherine Gillatt,PO Box 72002,,Papakura 2244,,99094,Te Puna Matauranga Kāhui Ako,-41.108546200,174.842661710,54,18,1,9,10,16,17,0,53,45,33,16,1,1
60310,Playhouse Childcare,04-8179042,playhouse.accounts@gmail.com,C/- Parliament Building Ballantrae Place,Wellington CBD,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,250700,Pipitea-Kaiwharawhara,Pukehīnau/Lambton General Ward,Amanda Thornton,Private Bag 18041,Parliament Buildings,Wellington 6160,,,,-41.277266600,174.774549680,30,10,1,7,9,11,7,0,35,30,9,1,6,2
60311,Capital Montessori School,04-3892395,office@montessori.school.nz,14 Camrose Grove,Kingston-Wellington,Wellington,Education & Care Service,Montessori,Community based,Yes,,Te Tai Runga,Not Applicable / Unknown,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,252800,Kingston-Mornington-Vogeltown,Paekawakawa/Southern General Ward,Ashwini Aluwihare,P O Box 7480,Newtown,Wellington 6242,04-392 2395,99171,Capital City Kāhui Ako,-41.326253000,174.761995700,60,0,0,0,1,11,8,8,28,22,2,0,11,1
60315,BestStart Rongotai,04-3877348,,178 Rongotai Road,Kilbirnie,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,254200,Kilbirnie East,Motukairangi/Eastern General Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,99141,Motu Kairangi Kāhui Ako,-41.319477550,174.801856300,30,0,0,0,4,15,11,1,31,12,6,7,9,7
60316,Millie's House Waiwhetu,04-5664567,paula@millieshouse.co.nz,6 Wainui Road,Lower Hutt CBD,Lower Hutt,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Te Tai Tonga,246002,Waiwhetu South,Harbour Ward,Paula  Drummond,"C/- Su Costa 17 Hobson Circle, 151 Bassett Road",Remuera,Auckland 1050,04-979 9849,,,-41.224382840,174.914397610,41,11,3,12,6,12,14,0,47,36,7,3,9,2
60326,Samuel Marsden Preschool,04-4768707,helen.mcConnell@marsden.school.nz,Marsden Avenue,Karori,Wellington,Education & Care Service,Anglican,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,250600,Karori East,Wharangi/Onslow-Western General Ward,Paula Wells,Private Bag 17000,,Wellington 6147,04-4642037,,,-41.283916990,174.744990720,30,0,0,0,0,6,7,0,13,4,0,0,7,2
60327,Lansdowne Private Childcare Centre,06-3772448,admin@lansdowneprivatechildcare.co.nz,27 First Street,,Masterton,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Masterton District,Medium urban area,Wellington Region,Wellington,Wairarapa,Ikaroa-Rāwhiti,255800,Lansdowne West,Masterton/Whakaoriori General Ward,Toni Devenny,25 First Street,Masterton,Masterton 5810,06-3772448,,,-40.943750440,175.673139130,57,26,1,25,19,16,9,0,70,58,12,3,1,9
60328,Kilbirnie Early Learners,04-3879488,info@kilbirnieearlylearners.co.nz,58 Bay Road,Kilbirnie,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,253700,Kilbirnie Central,Motukairangi/Eastern General Ward,Helen Baxter,58 Bay Road,Kilbirnie,Wellington 6022,04-934 8516,,,-41.319159720,174.794465300,20,7,0,4,2,7,6,0,19,13,6,1,3,3
60329,Mt Cook Preschool,04-385 9432,mtcook@wmkindergartens.org.nz,160 Tory Street,Mt Cook-Wellington,Wellington,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI 4,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,252100,Vivian East,Pukehīnau/Lambton General Ward,Amanda Coulston,P O Box 50743,,Porirua 5240,029-2626322,,,-41.297631660,174.778679370,28,0,0,0,1,10,11,3,25,11,5,4,5,5
60331,BestStart Tawa,04-2326988,tawa@best-start.org,85 Main Road,Tawa,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Ōhāriu,Te Tai Hauāuru,247900,Tawa Central,Takapū/Northern General Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,,,-41.177483250,174.825103710,85,21,4,11,21,22,26,2,86,59,9,14,27,10
60332,BestStart Tory Street,04-3858966,tory@best-start.org,139 Tory Street,Wellington CBD,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,252100,Vivian East,Pukehīnau/Lambton General Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,,,-41.297006440,174.779289720,30,0,0,0,7,11,14,2,34,3,4,0,24,5
60333,Kids Reserve,04-4730494,kidsreserve@xtra.co.nz,12 Hawkestone Street,Thorndon,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,250902,Thorndon South,Pukehīnau/Lambton General Ward,Hannah McGee,1 Portland Crescent,Thorndon,Wellington 6011,,,,-41.274829700,174.776965900,47,19,4,15,14,11,6,0,50,39,7,4,10,4
60334,Wonder Kids Kāpiti,04-9055152,,28 Arawhata Road,,Paraparaumu,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Kapiti Coast District,Medium urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,237800,Paraparaumu Central,Paraparaumu Ward,Karthikayan Palaniveloo,2 Oakmont Grove,Heretaunga,Upper Hutt 5018,,,,-40.908482520,175.004965140,30,0,0,0,3,7,9,0,19,12,7,6,4,0
60338,Aiga Paia A'oga Amata,04-2379169,aigapaiaam@hotmail.com,169 Mungavin Avenue,Cannons Creek,Porirua,Education & Care Service,"Samoan ECE Service, Catholic",Community based,Yes,,Te Tai Runga,EQI 2,Porirua City,Large urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,240700,Cannons Creek North,Onepoto General Ward,Imeleta Avei,P O Box 53035,Cannons Creek,Wellington 5243,04-2370799,99074,Porirua East Community of Learning,-41.140365330,174.859268050,30,7,1,4,4,4,9,0,22,1,7,21,0,1
60340,BestStart Waikanae,04-2935090,waikanae@best-start.org,32 Winara Avenue,,Waikanae,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Kapiti Coast District,Medium urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,238100,Waikanae East,Waikanae Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,,,-40.876802330,175.071477210,40,15,1,10,13,10,12,0,46,36,14,1,5,0
60343,Good Beginnings Educare Centre,06-3789969,admin@goodbeginnings.co.nz,38 Worksop Road,,Masterton,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI 4,Masterton District,Medium urban area,Wellington Region,Wellington,Wairarapa,Ikaroa-Rāwhiti,256400,Cameron and Soldiers Park,Masterton/Whakaoriori General Ward,Nicola Burling,20 Waltons Avenue,Kuripuni,Masterton 5810,06-3770932,99204,Whakaoriori Kāhui Ako,-40.955036570,175.660761490,39,5,0,0,14,20,15,0,49,41,9,1,3,4
60345,Southside Kids Childcare Centre,04-3855911,juliebarton@xtra.co.nz,Coromandel Street,Newtown,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,252900,Newtown North,Pukehīnau/Lambton General Ward,Juliana Barton,83 Fraser Ave,Johnsonville,Wellington 6037,04-4789294,,,-41.308108290,174.785339980,39,10,0,13,7,6,9,0,35,20,3,1,15,5
60346,Capital City Preschool,04-3846560,preschool@capitalcitypreschool.co.nz,3 McDonald Crescent,Wellington CBD,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,251601,Dixon Street West,Pukehīnau/Lambton General Ward,Thomas Pettit,P O Box 27421,Te Aro,Wellington 6141,,,,-41.290759980,174.773021040,30,0,0,0,2,10,7,0,19,10,1,2,6,2
60347,Grace Kindergarten,04-4796377,,4 Ngatoto Street,Ngaio,Wellington,Education & Care Service,Non-denominational,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Ōhāriu,Te Tai Tonga,249600,Ngaio South,Wharangi/Onslow-Western General Ward,Charis Steinmann,4 Ngatoto Street,Khandallah,Wellington 6035,,,,-41.246754370,174.781583690,27,0,0,0,8,17,13,1,39,26,3,0,13,5
60349,Busy Bees Greytown,06-3048056,manager@greytown.busybees.org.nz,151 Main Street,,Greytown,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,South Wairarapa District,Small urban area,Wellington Region,Wellington,Wairarapa,Ikaroa-Rāwhiti,257700,Greytown,Greytown Ward,Karen Newton,PO Box 628,,Whangaparaoa 0949,06-304 8056,,,-41.083762400,175.457030400,65,25,2,20,18,17,14,1,72,61,11,1,3,5
60351,Waikanae Beach Kids,04-902 8380,admin@aboutkids.co.nz,12 Waimea Road,,Waikanae Beach,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Kapiti Coast District,Medium urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,236800,Waikanae Beach,Waikanae Ward,Gaylene Williams,P O Box 539,,Paraparaumu 5254,06-3645414,,,-40.865376190,175.019397340,25,5,2,8,5,8,8,0,31,31,6,0,1,0
60353,BestStart Montessori Johnsonville,04-478 6071,mont.johnsonville@best-start.org,23a Elliot Street,Johnsonville,Wellington,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Ōhāriu,Te Tai Tonga,248400,Johnsonville West,Takapū/Northern General Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,,,-41.228853550,174.794793340,36,0,0,0,4,13,17,2,36,13,1,4,22,7
60354,Montessori Children's House - Wellington,04-3883529,qxeducare@gmail.com,121 Darlington Road,Miramar,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,254100,Miramar North,Motukairangi/Eastern General Ward,Xing Wang,121 Darlington Road,Miramar,Wellington 6022,022-1346123,99141,Motu Kairangi Kāhui Ako,-41.307171700,174.825537630,30,0,0,0,1,8,11,1,21,19,1,0,4,1
60355,Kids Castle Education and Care Centre,06-3748198,kidscastle37@gmail.com,37 Burns Street,,Dannevirke,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Tararua District,Small urban area,Manawatū-Whanganui Region,Wellington,Wairarapa,Ikaroa-Rāwhiti,233300,Dannevirke East,North Tararua General Ward,Sheryl Pinfold,77 Adelaide Road RD 8,,Dannevirke 4978,06-3746879,99047,Dannevirke Community of Learning,-40.205941400,176.104914700,32,12,4,7,6,10,7,0,34,31,8,0,0,0
60357,Wellington City Rudolf Steiner Kindergarten,04-4997394,wgtn_steiner_kindy@yahoo.co.nz,10 Davis Street,Thorndon,Wellington,Education & Care Service,Rudolf Steiner,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,250902,Thorndon South,Pukehīnau/Lambton General Ward,Vanessa Baker,10 Davis Street,Thorndon,Wellington 6011,04-499 7394,99110,Steiner Waldorf Community of Learning,-41.274617800,174.782903000,20,0,0,0,6,4,1,0,11,10,1,0,2,1
60362,Discovery Nursery and Cottage,04-5677328,vanikarthik2019@gmail.com,13A Guiness Street,Avalon,Lower Hutt,Education & Care Service,Non-denominational,Privately owned,Yes,,Te Tai Runga,EQI 4,Lower Hutt City,Major urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,245200,Avalon East,Central Ward,Karthikayan Palaniveloo,2 Oakmont Grove,Heretaunga,Upper Hutt 5018,04-5638656,,,-41.192265470,174.949107910,44,22,0,8,4,8,12,0,32,7,8,11,15,1
60366,Elizabeth Avenue Childcare Centre,04-528 4441,sam@aboutkids.co.nz,298 Fergusson Drive,Upper Hutt CBD,Upper Hutt,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,241400,Heretaunga,Area Outside Ward,Gaylene Williams,P O Box 539,,Paraparaumu 5254,06-3645414,,,-41.143395000,175.019904030,37,15,3,6,12,16,9,0,46,40,9,5,6,3
60368,South Wellington Montessori School,04-8311470,info@montessorieco.nz,4 Duppa Street,Berhampore,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,Not Applicable / Unknown,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,253300,Berhampore,Paekawakawa/Southern General Ward,William McDonald,P O Box 5310,,Wellington 6145,04-8311470,,,-41.323616200,174.774681280,29,0,0,0,5,1,2,2,10,5,1,1,4,2
60379,Childspace Early Learning Ctr - Karori,04-4760004,karori@childspace.nz,81 Old Karori Road,Karori,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,249900,Karori North,Wharangi/Onslow-Western General Ward,Rebecca Gray,45 Helston Road,Johnsonville,Wellington 6037,,99213,Te Kāhui Ako o Te Whanganui-a-Tara,-41.280868620,174.751307690,22,22,2,18,3,0,0,0,23,22,0,1,4,1
60381,Busy Beez Childcare Centre,04-5270605,,626 Fergusson Drive,Upper Hutt CBD,Upper Hutt,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,242000,Trentham North,Area Outside Ward,Gaylene Williams,P O Box 539,,Paraparaumu 5254,06-3645414,,,-41.128156680,175.049675560,50,20,4,13,16,16,10,0,59,44,13,11,11,0
64002,Te Kōhanga Reo o Hinetearorangi,06-378 8927,WHANAU@K08H006.kohanga.ac.nz,C/O Te Ore Ore Marae Bideford Road,,Masterton,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Whenua,EQI 1,Masterton District,Rural other,Wellington Region,"Hawke's Bay, Tairāwhiti",Wairarapa,Ikaroa-Rāwhiti,256600,Homebush-Te Ore Ore,Masterton/Whakaoriori General Ward,Heke Turoa Huata,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,06-8703220,,,-40.943276560,175.701207970,38,10,3,5,8,7,8,0,31,0,27,4,0,0
64005,Te Kōhanga Reo o Te Ngahere o Te Rangimārie,04-564 4278,WHANAU@K09A028.kohanga.ac.nz,1 A Fitzherbert Road,Wainuiomata,Lower Hutt,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 4,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Ikaroa-Rāwhiti,247100,Wainuiomata Central,Wainuiomata Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-41.260376390,174.947103200,28,8,0,2,4,5,5,0,16,0,15,0,0,1
64008,Te Kōhanga Reo o Tītahi Bay,04-236 8242,WHANAU@K09B011.kohanga.ac.nz,99 Dimock Street,Titahi Bay,Porirua,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 4,Porirua City,Large urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,239100,Titahi Bay North,Onepoto General Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-41.101463410,174.845152300,35,2,0,2,6,11,6,0,25,0,23,0,0,2
64009,Te Kōhanga Reo o Te Kākano o Te Kura,06-364 5599,tekakanootekura@gmail.com,Te Rauparaha Street,,Ōtaki,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 1,Kapiti Coast District,Small urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,236500,Ōtaki,Ōtaki Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-40.749522360,175.138156570,25,7,0,2,3,5,4,0,14,0,14,0,0,0
64012,Te Kōhanga Reo o Raukawa,06-364 5364,WHANAU@K09D032.kohanga.ac.nz,5 Convent Road,,Ōtaki,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 4,Kapiti Coast District,Small urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,236500,Ōtaki,Ōtaki Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-40.745898920,175.141610300,50,10,1,3,7,7,6,0,24,0,24,0,0,0
64015,Te Kōhanga Reo o Awhina Te Kaahui Nohinohi,04-567 0309,WHANAU@K09A014.kohanga.ac.nz,Naenae Primary School 35 Wheatley Street,Naenae,Lower Hutt,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 3,Lower Hutt City,Major urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,245400,Naenae Central,Eastern Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-41.203844060,174.946612420,50,12,0,10,9,7,5,0,31,0,30,0,0,1
64018,Paparakau Te Kōhanga Reo,04-939 8158,admin@kokirimarae.org.nz,58 Moonshine Road,Upper Hutt CBD,Upper Hutt,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rāwhiti,241600,Poets Block,Area Outside Ward,Tina Olsen-Ratana,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-5687111,,,-41.125872610,175.041012040,30,8,0,6,3,10,5,0,24,0,22,2,0,0
64020,Te Kōhanga Reo o Tū Roa,06-364 7740,WHANAU@K09D036.kohanga.ac.nz,43 Te Rauparaha Street,,Ōtaki,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Runga,EQI 3,Kapiti Coast District,Small urban area,Wellington Region,Wellington,Ōtaki,Te Tai Hauāuru,236500,Ōtaki,Ōtaki Ward,Learna Pipi,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818910  Ext 9002,,,-40.751314010,175.137256140,30,8,1,6,4,6,7,0,24,0,19,0,0,5
